season,daynum,hometeam,awayteam,home_open,home_close1,away_close1,home_close2,away_close2,home_close3,away_close3,home_close4,away_close4,home_close5,away_close5,home_close6,away_close6,home_close7,away_close7,home_close8,away_close8,home_close9,away_close9,home_close10,away_close10
2011,9,1400,1256,21,20.5,-20.5,20.5,-20.5,21,-21,21,-21,20.5,-20.5,20.5,-20.5,20.5,-20.5,,,,,,
2011,11,1140,1201,22,20.5,-20.5,20,-20,20.5,-20.5,20.5,-20.5,20.5,-20.5,20,-20,20.5,-20.5,,,,,,
2011,11,1155,1441,16.5,16,-16,16,-16,16,-16,16.5,-16.5,16,-16,16.5,-16.5,15.5,-15.5,,,,,,
2011,11,1156,1136,25.5,23.5,-23.5,23,-23,24,-24,22.5,-22.5,23.5,-23.5,23.5,-23.5,24,-24,,,,,,
2011,11,1160,1226,20,18.5,-18.5,18.5,-18.5,19,-19,19,-19,19,-19,18.5,-18.5,19,-19,,,,,,
2011,11,1168,1141,-4,-6.5,6.5,-6,6,-6.5,6.5,-6,6,-5.5,5.5,,,,,,,,,,
2011,11,1186,1363,-2.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,,,,,,
2011,11,1194,1413,3.5,4.5,-4.5,4.5,-4.5,4,-4,4,-4,4,-4,4.5,-4.5,5,-5,,,,,,
2011,11,1196,1423,26.5,25.5,-25.5,25,-25,26,-26,25.5,-25.5,25,-25,25.5,-25.5,25.5,-25.5,,,,,,
2011,11,1200,1135,2,2,-2,2,-2,2,-2,2.5,-2.5,2,-2,2.5,-2.5,2,-2,,,,,,
2011,11,1218,1286,4,6,-6,6,-6,6,-6,5.5,-5.5,5,-5,,,,,,,,,,
2011,11,1232,1410,13.5,11.5,-11.5,11.5,-11.5,11.5,-11.5,11.5,-11.5,11.5,-11.5,11.5,-11.5,13.5,-13,,,,,,
2011,11,1233,1245,-3,-2,2,-2,2,-2,2,-2,2,-1.5,1.5,-2,2,-2.5,2.5,,,,,,
2011,11,1235,1319,8,8,-8,8,-8,8,-8,8,-8,7.5,-7.5,7.5,-7.5,7,-7,,,,,,
2011,11,1243,1241,20,19,-19,19,-19,19,-19,19,-19,19,-19,19,-19,19,-19,,,,,,
2011,11,1247,1162,12.5,12,-12,12,-12,12,-12,11.5,-11.5,11.5,-11.5,12,-12,12,-12,,,,,,
2011,11,1259,1180,2,1,-1,1,-1,1,-1,1,-1,1.5,-1.5,1.5,-1.5,1,-1,,,,,,
2011,11,1260,1184,3,5,-5,4.5,-4.5,4,-4,5,-5,4.5,-4.5,5,-5,4,-4,,,,,,
2011,11,1269,1351,5,5.5,-5.5,6,-6,5.5,-5.5,5.5,-5.5,5.5,-5.5,6,-6,5.5,-5.5,,,,,,
2011,11,1272,1147,34.5,33.5,-33.5,33.5,-33.5,34,-34,33.5,-33.5,33.5,-33.5,,,,,,,,,,
2011,11,1277,1185,23,20.5,-20.5,20.5,-20.5,20.5,-20.5,20.5,-20.5,21,-21,20.5,-20.5,21,-21,,,,,,
2011,11,1278,1459,9.5,9,-9,8.5,-8.5,9,-9,9,-9,9,-9,8.5,-8.5,9,-9,,,,,,
2011,11,1279,1117,15.5,14.5,-14.5,14,-14,14.5,-14.5,14.5,-14.5,14.5,-14.5,13.5,-13.5,14.5,-14.5,,,,,,
2011,11,1280,1398,18.5,18,-18,17.5,-17.5,17.5,-17.5,17.5,-17.5,17,-17,17.5,-17.5,18,-18,,,,,,
2011,11,1283,1331,9,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,,,,,,,,,,
2011,11,1296,1321,-9.5,-9.5,9.5,-9.5,9.5,-9.5,9.5,-9.5,9.5,-9.5,9.5,-9,9,-9.5,9.5,,,,,,
2011,11,1301,1399,20,18.5,-18.5,18.5,-18.5,19,-19,18.5,-18.5,19,-19,19,-19,19.5,-19.5,,,,,,
2011,11,1323,1204,24.5,23.5,-23.5,23.5,-23.5,23.5,-23.5,23.5,-23.5,24,-24,23.5,-23.5,23.5,-23.5,,,,,,
2011,11,1330,1207,-1.5,-1,1,-1,1,-1,1,,,,,,,,,,,,,,
2011,11,1332,1295,11.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,10,-10,10.5,-10.5,11,-11,11,-11,,,,,,
2011,11,1339,1454,7,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5.5,-5.5,,,,,,
2011,11,1340,1337,6.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4,-4,4,-4,4,-4,4.5,-4.5,,,,,,
2011,11,1343,1353,7,7.5,-7.5,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,,,,,
2011,11,1350,1154,15,13,-13,13,-13,14,-14,13.5,-13.5,13,-13,13,-13,14,-14,,,,,,
2011,11,1364,1176,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,,,,,,,
2011,11,1374,1114,10,7,-7,7.5,-7.5,7,-7,7.5,-7.5,7.5,-7.5,6.5,-6.5,7.5,-7.5,,,,,,
2011,11,1376,1189,17.5,16,-16,16,-16,16.5,-16.5,16,-16,16.5,-16.5,16.5,-16.5,17.5,-17.5,,,,,,
2011,11,1378,1379,2.5,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,1.5,-1.5,,,,,,
2011,11,1386,1443,-1.5,-2,2,-1.5,1.5,-2.5,2.5,-1.5,1.5,-2,2,-2,2,-2,2,,,,,,
2011,11,1387,1122,9,10.5,-10.5,10.5,-10.5,10,-10,10.5,-10.5,10,-10,10.5,-10.5,9.5,-9.5,,,,,,
2011,11,1393,1320,10.5,10.5,-10.5,10.5,-10.5,11,-11,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,,,,,,
2011,11,1396,1371,5,5,-5,4.5,-4.5,4.5,-4.5,4,-4,5,-5,4.5,-4.5,5,-5,,,,,,
2011,11,1397,1151,22,20,-20,19.5,-19.5,19.5,-19.5,20,-20,20,-20,20,-20,21.5,-21.5,,,,,,
2011,11,1403,1419,22.5,22,-22,22,-22,22,-22,22,-22,22,-22,22,-22,22,-22,,,,,,
2011,11,1409,1111,7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,,,,,,
2011,11,1417,1169,17.5,18,-18,17.5,-17.5,18,-18,18,-18,18,-18,17.5,-17.5,18.5,-18.5,,,,,,
2011,11,1424,1415,20.5,20.5,-20.5,20.5,-20.5,20.5,-20.5,21,-21,21,-21,20.5,-20.5,21.5,-21.5,,,,,,
2011,11,1431,1334,20,8,-8,8,-8,8.5,-8.5,8.5,-8.5,8.5,-8.5,8,-8,8.5,-8.5,,,,,,
2011,11,1433,1422,19.5,19,-19,19,-19,19.5,-19.5,19,-19,19.5,-19.5,19,-19,19,-19,,,,,,
2011,11,1438,1456,9.5,10,-10,10,-10,9.5,-9.5,10,-10,10,-10,10,-10,10,-10,,,,,,
2011,11,1452,1324,15,15.5,-15.5,15.5,-15.5,15,-15,15.5,-15.5,15,-15,,,,,,,,,,
2011,11,1462,1444,15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,14.5,-14.5,,,,,,
2011,11,1464,1359,3.5,3,-3,3,-3,3.5,-3.5,3,-3,3,-3,3.5,-3.5,3.5,-3.5,,,,,,
2011,12,1136,1245,-18.5,-17,17,-17,17,-17,17,-17,17,-17,17,-16.5,16.5,-18,18,,,,,,
2011,12,1141,1286,3,5.5,-5.5,5,-5,5,-5,5,-5,6,-6,,,,,,,,,,
2011,12,1156,1233,2.5,4,-4,4,-4,3.5,-3.5,4,-4,3.5,-3.5,4,-4,3.5,-3.5,,,,,,
2011,12,1206,1217,8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,9,-9,,,,,,
2011,12,1218,1168,10.5,9.5,-9.5,9,-9,9,-9,9,-9,10,-10,,,,,,,,,,
2011,12,1228,1356,14,15,-15,15,-15,14.5,-14.5,14.5,-14.5,14.5,-14.5,15,-15,14.5,-14.5,,,,,,
2011,12,1253,1361,-6,-6,6,-6,6,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6,6,-6.5,6.5,,,,,,
2011,12,1260,1232,2,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,4,-4,,,,,,
2011,12,1295,1364,-6.5,-7.5,7.5,-8,8,-7.5,7.5,-8,8,-7.5,7.5,-7.5,7.5,-8,8,,,,,,
2011,12,1305,1285,3.5,3.5,-3.5,4,-4,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,,,,,,,,
2011,12,1307,1178,9,11,-11,11,-11,11,-11,11,-11,10.5,-10.5,11,-11,10.5,-10.5,,,,,,
2011,12,1325,1174,10,9,-9,9,-9,9,-9,8.5,-8.5,9.5,-9.5,9.5,-9.5,10,-10,,,,,,
2011,12,1332,1176,9,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,,,,,
2011,12,1335,1172,-3,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4,4,-4.5,4.5,-4,4,-4,4,,,,,,
2011,12,1339,1413,15,14,-14,14,-14,14,-14,13.5,-13.5,13.5,-13.5,14,-14,13.5,-13.5,,,,,,
2011,12,1344,1171,21.5,21.5,-21.5,21.5,-21.5,21.5,-21.5,21,-21,21,-21,21.5,-21.5,20.5,-20.5,,,,,,
2011,12,1410,1184,-11,-11,11,-11,11,-11.5,11.5,-11,11,-10.5,10.5,-11,11,-11,11,,,,,,
2011,12,1412,1369,19.5,18.5,-18.5,18.5,-18.5,19,-19,19,-19,18.5,-18.5,18.5,-18.5,18,-18,,,,,,
2011,12,1425,1414,13.5,13,-13,13,-13,13,-13,13,-13,13.5,-13.5,13,-13,13.5,-13.5,,,,,,
2011,12,1429,1451,12.5,12.5,-12.5,13,-13,13,-13,13,-13,12.5,-12.5,12.5,-12.5,13,-13,,,,,,
2011,12,1454,1194,3.5,2.5,-2.5,2,-2,2.5,-2.5,1.5,-1.5,2,-2,1.5,-1.5,1,-1,,,,,,
2011,13,1112,1226,21.5,21.5,-21.5,21.5,-21.5,21.5,-21.5,22,-22,22,-22,22,-22,21.5,-21.5,,,,,,
2011,13,1123,1183,5.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6,-6,6.5,-6.5,6.5,-6.5,,,,,,
2011,13,1136,1233,-20.5,-19,19,-19.5,19.5,-19.5,19.5,-19,19,-19,19,-19.5,19.5,-19.5,19.5,,,,,,
2011,13,1156,1245,3,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,,,,,,
2011,13,1166,1319,9.5,10,-10,10,-10,10,-10,10.5,-10.5,10,-10,10,-10,10,-10,,,,,,
2011,13,1181,1343,23.5,23.5,-23.5,23.5,-23.5,23.5,-23.5,24,-24,23.5,-23.5,23.5,-23.5,23.5,,,,,,,
2011,13,1211,1237,16,16,-16,,,,,,,,,,,,,,,,,,
2011,13,1231,1460,7,7.5,-7.5,7.5,-7.5,7.5,-7.5,7,-7,7,-7,7,-7,7,-7,,,,,,
2011,13,1232,1184,4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,5,-5,5,-5,4.5,-4.5,4.5,-4.5,,,,,,
2011,13,1234,1355,11,10.5,-10.5,10,-10,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,11,-11,,,,,,
2011,13,1260,1410,15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,16,-16,15.5,-15.5,15.5,-15.5,15.5,-15.5,,,,,,
2011,13,1295,1176,-2,-2.5,2.5,-2.5,2.5,-2.5,2.5,-2.5,2.5,-2.5,2.5,-2.5,2.5,-3,3,,,,,,
2011,13,1332,1364,2.5,2.5,-2.5,2.5,-2.5,2.5,-2.5,3,-3,2.5,-2.5,2.5,-2.5,2.5,-2.5,,,,,,
2011,13,1339,1194,7,7,-7,7,-7,7,-7,7,-7,7,-7,7.5,-7.5,7,-7,,,,,,
2011,13,1371,1165,14,14,-14,14,-14,14,-14,14.5,-14.5,14,-14,14,-14,14.5,-14.5,,,,,,
2011,13,1382,1114,6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,,,,,,
2011,13,1393,1145,21.5,20.5,-20.5,20.5,-20.5,20.5,-20.5,20.5,-20.5,20.5,-20.5,21,-21,20.5,-20.5,,,,,,
2011,13,1396,1405,29.5,29,-29,29,-29,30,-30,29,-29,29.5,-29.5,29.5,-29.5,29,-29,,,,,,
2011,13,1422,1199,-15,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,,,,,,
2011,13,1454,1413,6.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,,,,,,
2011,14,1104,1407,20.5,20.5,-20.5,20.5,-20.5,20,-20,21,-21,20.5,-20.5,20.5,-20.5,20.5,-20.5,,,,,,
2011,14,1151,1122,2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,,,,,
2011,14,1155,1459,10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,10.5,-10.5,,,,,,
2011,14,1168,1286,-1,-3,3,-3,3,-3.5,3.5,-3,3,-3,3,-3.5,3.5,-3,3,,,,,,
2011,14,1207,1408,20.5,20,-20,20,-20,20,-20,20,-20,20.5,-20.5,20,-20,21,-21,,,,,,
2011,14,1218,1141,6,6,-6,6,-6,6,-6,6,-6,6,-6,,,,,,,,,,
2011,14,1242,1434,21,21.5,-21.5,21.5,-21.5,21.5,-21.5,21.5,-21.5,21.5,-21.5,22,-22,21,-21,,,,,,
2011,14,1278,1373,16,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,16,-16,16,-16,,,,,,
2011,14,1305,1334,-4,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-6,6,-5.5,5.5,,,,,,
2011,14,1325,1324,7.5,6,-6,6.5,-6.5,6.5,-6.5,6.5,-6.5,7,-7,,,,,,,,,,
2011,14,1344,1463,19,20,-20,19.5,-19.5,20,-20,19.5,-19.5,19.5,-19.5,19.5,-19.5,19,-19,,,,,,
2011,14,1350,1456,17,16,-16,16,-16,16.5,-16.5,16,-16,16,-16,16,-16,16,-16,,,,,,
2011,14,1353,1193,2,2,-2,2,-2,2,-2,2,-2,2,-2,1.5,-1.5,2,-2,,,,,,
2011,14,1388,1385,3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,,,,,,,,,,
2011,14,1390,1360,14.5,14.5,-14.5,14.5,-14.5,15,-15,14.5,-14.5,14.5,-14.5,15,-15,14.5,-14.5,,,,,,
2011,14,1417,1337,19.5,18,-18,18.5,-18.5,18.5,-18.5,18.5,-18.5,18.5,-18.5,18.5,-18.5,18.5,-18.5,,,,,,
2011,14,1425,1365,9,9,-9,8.5,-8.5,8.5,-8.5,9,-9,9,-9,8.5,-8.5,8.5,-8.5,,,,,,
2011,14,1433,1457,12.5,14.5,-14.5,14,-14,15,-15,14.5,-14.5,14,-14,14.5,-14.5,14,-14,,,,,,
2011,14,1448,1214,12.5,12,-12,11.5,-11.5,11.5,-11.5,11.5,-11.5,11.5,-11.5,11.5,-11.5,12,-12,,,,,,
2011,15,1124,1247,15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15,-15,15.5,-15.5,15,-15,15.5,-15.5,,,,,,
2011,15,1133,1296,14,15,-15,15.5,-15.5,15,-15,15,-15,15,-15,15.5,-15.5,15,-15,,,,,,
2011,15,1143,1169,16.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,,,,,,
2011,15,1173,1103,12,11.5,-11.5,11.5,-11.5,11,-11,11,-11,11,-11,11.5,-11.5,11,-11,,,,,,
2011,15,1177,1441,7.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,,,,,,
2011,15,1196,1326,1.5,3,-3,3,-3,2.5,-2.5,3,-3,3,-3,2.5,-2.5,3,-3,,,,,,
2011,15,1203,1131,-2,1.5,-1.5,1,-1,1,-1,1.5,-1.5,1,-1,1.5,-1.5,-1,1,,,,,,
2011,15,1208,1160,4.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,6,-6,6,-6,,,,,,
2011,15,1211,1361,4.5,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,5.5,-5.5,,,,,,
2011,15,1234,1419,12,13.5,-13.5,13.5,-13.5,13.5,-13.5,13.5,-13.5,13.5,-13.5,13.5,-13.5,13.5,-13.5,,,,,,
2011,15,1243,1439,6,7,-7,7,-7,6.5,-6.5,7,-7,7,-7,7,-7,6.5,-6.5,,,,,,
2011,15,1257,1139,1,2,-2,1.5,-1.5,1.5,-1.5,1.5,-1.5,2,-2,2,-2,1.5,-1.5,,,,,,
2011,15,1277,1376,15.5,17,-17,17,-17,17,-17,16.5,-16.5,16.5,-16.5,17,-17,16.5,-16.5,,,,,,
2011,15,1283,1117,8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,,,,,,
2011,15,1294,1461,7.5,6.5,-6.5,6.5,-6.5,6,-6,6,-6,6.5,-6.5,6.5,-6.5,6.5,-6.5,,,,,,
2011,15,1307,1113,3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,,,,,,
2011,15,1317,1403,-2.5,-1,1,-1,1,-1.5,1.5,,,,,,,,,,,,,,
2011,15,1336,1386,13,14,-14,14,-14,13.5,-13.5,13.5,-13.5,13.5,-13.5,14,-14,13,-13,,,,,,
2011,15,1337,1305,-6.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3,3,-3.5,3.5,,,,,,
2011,15,1348,1135,18.5,17,-17,17,-17,17.5,-17.5,17,-17,17,-17,17,-17,17,-17,,,,,,
2011,15,1393,1178,17,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,16.5,-16.5,,,,,,
2011,15,1395,1374,8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8.5,-8.5,,,,,,
2011,15,1397,1125,15,14,-14,14,-14,14,-14,14,-14,14,-14,14.5,-14.5,14.5,-14.5,,,,,,
2011,15,1409,1331,7,6.5,-6.5,6.5,-6.5,7,-7,6.5,-6.5,6.5,-6.5,7,-7,7,-7,,,,,,
2011,15,1417,1334,5.5,8.5,-8.5,9,-9,9,-9,9,-9,8.5,-8.5,8.5,-8.5,8,-8,,,,,,
2011,15,1437,1265,30.5,27,-27,27,-27,27,-27,27,-27,27,-27,27,-27,27,-27,,,,,,
2011,15,1448,1433,1,-5.5,5.5,-5,5,-5.5,5.5,-5,5,-5.5,5.5,-5.5,5.5,-4,4,,,,,,
2011,15,1449,1186,31,33,-33,32.5,-32.5,33.5,-33.5,33.5,-33.5,33,-33,33,-33,32.5,-32.5,,,,,,
2011,15,1450,1225,15,15.5,-15.5,16,-16,15.5,-15.5,16,-16,16,-16,16,-16,15.5,-15.5,,,,,,
2011,15,1457,1214,2.5,1.5,-1.5,1,-1,,,,,,,,,,,,,,,,
2011,15,1464,1138,-2,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,-3.5,3.5,,,,,,
2011,16,1117,1125,-3,-4.5,4.5,-4.5,4.5,-4,4,-4.5,4.5,-4,4,-4.5,4.5,-4,4,,,,,,
2011,16,1123,1232,5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5,-5,,,,,,
2011,16,1133,1258,6.5,5,-5,5,-5,5,-5,4.5,-4.5,5,-5,4.5,-4.5,5.5,-5.5,,,,,,
2011,16,1140,1429,6.5,7,-7,7,-7,7.5,-7.5,7.5,-7.5,7,-7,7.5,-7.5,7,-7,,,,,,
2011,16,1165,1174,5,5.5,-5.5,5,-5,5.5,-5.5,5,-5,5,-5,5.5,-5.5,5.5,-5.5,,,,,,
2011,16,1166,1418,11,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,,,,,,
2011,16,1229,1398,10.5,12,-12,12,-12,12,-12,12,-12,12,-12,11.5,-11.5,11.5,-11.5,,,,,,
2011,16,1235,1179,8.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,7.5,-7.5,,,,,,
2011,16,1256,1222,2,1.5,-1.5,1.5,-1.5,2,-2,1.5,-1.5,2,-2,1.5,-1.5,2,-2,,,,,,
2011,16,1264,1335,-4,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-4.5,4.5,,,,,,
2011,16,1265,1203,-15,-12,12,-11.5,11.5,-12,12,-11.5,11.5,-12,12,-11.5,11.5,-12,12,,,,,,
2011,16,1266,1453,15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,15.5,-15.5,,,,,,
2011,16,1279,1293,4.5,5,-5,5,-5,5,-5,5.5,-5.5,5,-5,5.5,-5.5,5.5,-5.5,,,,,,
2011,16,1292,1412,-2.5,-4,4,-4,4,-4,4,-4,4,-4,4,-4.5,4.5,-4,4,,,,,,
2011,16,1310,1454,3,2.5,-2.5,2.5,-2.5,2.5,-2.5,2,-2,2,-2,2,-2,3,-3,,,,,,
2011,16,1363,1362,6.5,5.5,-5.5,5,-5,5,-5,5,-5,5.5,-5.5,5,-5,5.5,-5.5,,,,,,
2011,16,1379,1375,13.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,12.5,-12.5,,,,,,
2011,16,1385,1162,19,18.5,-18.5,18.5,-18.5,18.5,-18.5,18.5,-18.5,18.5,-18.5,18.5,-18.5,18.5,-18.5,,,,,,
2011,16,1397,1283,7,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,6,-6,,,,,,
2011,16,1425,1351,12.5,11,-11,10.5,-10.5,11,-11,11,-11,11,-11,11,-11,11,-11,,,,,,
2011,16,1428,1285,7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,,,,,,
2011,16,1437,1131,16,16,-16,16,-16,15,-15,15.5,-15.5,15.5,-15.5,16,-16,16,-16,,,,,,
2011,17,1112,1308,10.5,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,,,,,,
2011,17,1130,1463,20,20,-20,20,-20,20.5,-20.5,20,-20,20,-20,20,-20,20,-20,,,,,,
2011,17,1150,1206,-2.5,-4,4,-4,4,-4,4,-4,4,-4,4,-4.5,4.5,-4,4,,,,,,
2011,17,1176,1161,1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,2,-2,,,,,,
2011,17,1198,1199,-14,-14.5,14.5,-14.5,14.5,-15,15,-15,15,-15,15,-14.5,14.5,-15.5,15.5,,,,,,
2011,17,1207,1157,15,14,-14,14,-14,14,-14,14,-14,14,-14,15.5,-15.5,,,,,,,,
2011,17,1233,1350,-5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,,,,,,
2011,17,1260,1183,11,13,-13,13,-13,13,-13,13.5,-13.5,13,-13,13,-13,13,-13,,,,,,
2011,17,1276,1132,12.5,14,-14,14,-14,14,-14,14,-14,14,-14,14.5,-14.5,14,-14,,,,,,
2011,17,1278,1443,4.5,4.5,-4.5,5,-5,4.5,-4.5,4.5,-4.5,5,-5,4,-4,5,-5,,,,,,
2011,17,1281,1442,25,26,-26,25.5,-25.5,26,-26,26,-26,26.5,-26.5,,,,,,,,,,
2011,17,1301,1187,14,13,-13,13,-13,13,-13,12.5,-12.5,13,-13,13,-13,,,,,,,,
2011,17,1314,1220,15,14,-14,13.5,-13.5,13.5,-13.5,13.5,-13.5,13.5,-13.5,14,-14,15,-15,,,,,,
2011,17,1338,1268,7,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,,,,,,
2011,17,1365,1349,7,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,,,,,
2011,17,1390,1438,5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,5.5,-5.5,,,,,,
2011,17,1400,1228,-3,-3.5,3.5,-3.5,3.5,-4,4,-4,4,-3.5,3.5,-3.5,3.5,-3.5,3.5,,,,,,
2011,17,1416,1378,7.5,7.5,-7.5,7.5,-7.5,8,-8,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,,,,,,
2011,17,1423,1287,-6,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,,,,,,
2011,17,1435,1304,7,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,7,-7,7.5,-7.5,7,-7,,,,,,
2011,17,1452,1172,13.5,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,14,-14,,,,,,
2011,18,1120,1359,9.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,8.5,-8.5,9,-9,8.5,-8.5,8.5,-8.5,,,,,,
2011,18,1150,1187,5.5,4.5,-4.5,4,-4,4.5,-4.5,4.5,-4.5,4,-4,4.5,-4.5,4.5,-4.5,,,,,,
2011,18,1155,1253,10,9.5,-9.5,9,-9,9,-9,9,-9,9,-9,9.5,-9.5,8.5,-8.5,,,,,,
2011,18,1157,1367,12.5,12,-12,12,-12,12,-12,11.5,-11.5,12,-12,12,-12,11.5,-11.5,,,,,,
2011,18,1158,1348,-4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,-4.5,4.5,,,,,,
2011,18,1165,1382,3.5,3.5,-3.5,3.5,-3.5,3,-3,3,-3,3.5,-3.5,3,-3,3.5,-3.5,,,,,,
2011,18,1207,1459,7,8,-8,8.5,-8.5,8,-8,8.5,-8.5,8,-8,8,-8,8,-8,,,,,,
2011,18,1209,1407,3.5,4,-4,4.5,-4.5,4,-4,4,-4,4,-4,4,-4,4,-4,,,,,,
2011,18,1210,1310,14.5,16,-16,16,-16,16,-16,16,-16,15.5,-15.5,16,-16,15.5,-15.5,,,,,,
2011,18,1228,1268,4,4,-4,4.5,-4.5,4.5,-4.5,4.5,-4.5,4,-4,4.5,-4.5,4,-4,,,,,,
2011,18,1242,1317,19,21,-21,21,-21,21,-21,21,-21,21,-21,21,-21,21,-21,,,,,,
2011,18,1245,1202,11.5,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,10.5,-10.5,,,,,,
2011,18,1249,1415,5.5,7,-7,7,-7,7,-7,7.5,-7.5,7.5,-7.5,7.5,-7.5,7.5,-7.5,,,,,,
2011,18,1256,1370,8,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,6.5,-6.5,,,,,,
